attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels
172,2,172,"[""macaroni1/Data/Images/Anomaly/011.JPG"", ""pcb4/Data/Images/Normal/0484.JPG"", ""cashew/Data/Images/Anomaly/085.JPG"", ""capsules/Data/Images/Normal/569.JPG"", ""pcb2/Data/Images/Normal/0026.JPG"", ""chewinggum/Data/Images/Normal/166.JPG""]",5dfb99b73019557ef242b29747081ed6f29c6f004ffbaccf8a30b83d7530674b,7cde8f68677704560507b3420f4d5a92107815e6c07f78eb0f94cc34a3e36448,"[1, 0, 1, 0, 0, 0]"
173,2,173,"[""cashew/Data/Images/Anomaly/028.JPG"", ""pcb3/Data/Images/Anomaly/044.JPG"", ""pcb2/Data/Images/Normal/0214.JPG"", ""pcb2/Data/Images/Anomaly/099.JPG"", ""pcb3/Data/Images/Normal/0469.JPG"", ""chewinggum/Data/Images/Normal/398.JPG""]",0b31df0872780e0d8e609a967bc9de6d074e6993a148af45a73c3e2188fcc310,688c76b30a5a180ee4994ddd959cf53402fd897963971e7ca15d07881019c90c,"[1, 1, 0, 1, 0, 0]"
174,2,174,"[""cashew/Data/Images/Normal/342.JPG"", ""pcb1/Data/Images/Anomaly/006.JPG"", ""pcb1/Data/Images/Anomaly/043.JPG"", ""candle/Data/Images/Normal/0297.JPG"", ""macaroni1/Data/Images/Anomaly/046.JPG"", ""pcb3/Data/Images/Normal/0871.JPG""]",637f3c6822b4a31048973bb19f175c6d88aea1811fd8c32ea5884448e54f6556,d4b85e33caa1559d627852f7a9ba42301dacd9cc0247b8aa41fb9a95329a9d97,"[0, 1, 1, 0, 1, 0]"
175,2,175,"[""macaroni1/Data/Images/Anomaly/036.JPG"", ""macaroni2/Data/Images/Anomaly/025.JPG"", ""pcb3/Data/Images/Anomaly/016.JPG"", ""pcb1/Data/Images/Normal/0286.JPG"", ""pcb4/Data/Images/Normal/0964.JPG"", ""capsules/Data/Images/Normal/518.JPG""]",9d6d7843f65f8104177f20020ebdce851672df15d0a9846ca66e92507d0682ae,812383b0a78e179a5d72b1a8247746fd99e25e00df1f0365cd870fda0c86cefe,"[1, 1, 1, 0, 0, 0]"
176,2,176,"[""candle/Data/Images/Normal/0964.JPG"", ""pcb2/Data/Images/Normal/0954.JPG"", ""macaroni2/Data/Images/Normal/0569.JPG"", ""chewinggum/Data/Images/Anomaly/067.JPG"", ""macaroni1/Data/Images/Anomaly/098.JPG"", ""capsules/Data/Images/Anomaly/086.JPG""]",7db3492fa1f2d3b4548bc23866c621b2fbb6fd08c3e980effe42aa9a6c8a0db2,64ee22fd7e7e3f32e25d619c7e674c4ba81f8352267e1d269495a55c22a62e01,"[0, 0, 0, 1, 1, 1]"
177,2,177,"[""capsules/Data/Images/Anomaly/003.JPG"", ""pcb2/Data/Images/Normal/0011.JPG"", ""chewinggum/Data/Images/Normal/482.JPG"", ""pcb3/Data/Images/Anomaly/003.JPG"", ""cashew/Data/Images/Anomaly/059.JPG"", ""pipe_fryum/Data/Images/Normal/148.JPG""]",1409805daa8719fce345906222d3dfa176143babf169ad4ce2338a96f39632a6,01325a972c0fa3c216f6c6ccfb5c50302e807e9abf5d6f86fa9c039e8a99b9e6,"[1, 0, 0, 1, 1, 0]"
178,2,178,"[""pcb1/Data/Images/Normal/0196.JPG"", ""macaroni2/Data/Images/Anomaly/012.JPG"", ""pcb3/Data/Images/Normal/0940.JPG"", ""capsules/Data/Images/Normal/483.JPG"", ""capsules/Data/Images/Normal/552.JPG"", ""pipe_fryum/Data/Images/Normal/467.JPG""]",d704226661097b541a0c91e7fb8e84cf3f203e0dfdb43ada4aec152a0f936612,b369fb15cb7abf33c3daaf7162749c1979c8a9f8bb19c624681d1c1d24d6ff8a,"[0, 1, 0, 0, 0, 0]"
179,2,179,"[""chewinggum/Data/Images/Normal/369.JPG"", ""fryum/Data/Images/Anomaly/056.JPG"", ""pipe_fryum/Data/Images/Anomaly/055.JPG"", ""macaroni1/Data/Images/Anomaly/084.JPG"", ""chewinggum/Data/Images/Anomaly/026.JPG"", ""cashew/Data/Images/Normal/228.JPG""]",defcfcdc75aa8ba2176853f5c15ff9cedc310952a9bbf86e00526834a3a637cc,80508faccbb7d6be42f09da1da7a246866ffbff78b894025a683e69c8a6a9434,"[0, 1, 1, 1, 1, 0]"
180,2,180,"[""pcb1/Data/Images/Normal/0469.JPG"", ""candle/Data/Images/Anomaly/099.JPG"", ""pcb1/Data/Images/Normal/0490.JPG"", ""macaroni1/Data/Images/Anomaly/037.JPG"", ""macaroni2/Data/Images/Normal/0159.JPG"", ""capsules/Data/Images/Anomaly/016.JPG""]",4c457908fb527b6ba1132188ea1b15f100ea1b5cfbff954c5a17f03ff7832522,13e0866240da6932407082007ad31b8e42bbb6a32d553ee0993d58d99b3f7909,"[0, 1, 0, 1, 0, 1]"
181,2,181,"[""macaroni1/Data/Images/Normal/0779.JPG"", ""pcb1/Data/Images/Anomaly/027.JPG"", ""cashew/Data/Images/Anomaly/012.JPG"", ""fryum/Data/Images/Normal/484.JPG"", ""pcb1/Data/Images/Normal/0900.JPG"", ""candle/Data/Images/Normal/0016.JPG""]",58aa3cd5834201cb322e742d264c8e2a82a410eece50f7dd840b597b72d5452f,424445130c362688dee4e805685f6e7bce84a24a102049891df6b44ebcccef3c,"[0, 1, 1, 0, 0, 0]"
182,2,182,"[""pcb4/Data/Images/Normal/0923.JPG"", ""macaroni2/Data/Images/Normal/0657.JPG"", ""chewinggum/Data/Images/Anomaly/032.JPG"", ""pcb1/Data/Images/Normal/0215.JPG"", ""capsules/Data/Images/Anomaly/075.JPG"", ""macaroni1/Data/Images/Normal/0107.JPG""]",5ffa87a9202540d39e7e32bcdf757c27eeac378c0d611a87a62750a272a08789,e84f8a8319d4af1856994ad75a60228a988f414cf39cf7e55ea474630e6e5472,"[0, 0, 1, 0, 1, 0]"
183,2,183,"[""macaroni1/Data/Images/Normal/0871.JPG"", ""pcb1/Data/Images/Anomaly/058.JPG"", ""candle/Data/Images/Anomaly/008.JPG"", ""macaroni1/Data/Images/Anomaly/097.JPG"", ""pcb3/Data/Images/Anomaly/067.JPG"", ""pcb4/Data/Images/Anomaly/071.JPG""]",2b6a89bfec9fa1e97df74b3772df5762fa276d8f9fcfe66a3397f9f5faca27c9,cea8a0dbeeae50ecf90fffb214c8b11a0bbbe76dcaf76ad4999e297356fa2f62,"[0, 1, 1, 1, 1, 1]"
184,2,184,"[""macaroni1/Data/Images/Normal/0457.JPG"", ""macaroni2/Data/Images/Anomaly/039.JPG"", ""pcb1/Data/Images/Anomaly/015.JPG"", ""macaroni1/Data/Images/Normal/0935.JPG"", ""pcb2/Data/Images/Normal/0520.JPG"", ""pcb4/Data/Images/Anomaly/020.JPG""]",7294efe65608961704b2820c7265ed35870f356a3fa9e1cc6d80b0fc66ce8cda,695c195959f0a62586a0f2b4030b7e868e2c06c58bca9759ee7267b77ae57d0f,"[0, 1, 1, 0, 0, 1]"
185,2,185,"[""candle/Data/Images/Anomaly/098.JPG"", ""pcb3/Data/Images/Normal/0490.JPG"", ""pcb3/Data/Images/Normal/0363.JPG"", ""chewinggum/Data/Images/Anomaly/065.JPG"", ""pcb3/Data/Images/Normal/0972.JPG"", ""fryum/Data/Images/Anomaly/004.JPG""]",277165792de30bfcc0b22df2d7171ce5742f2d38686aa15b66d6da6453dfa906,e6816dc1f63fbd18cfdc3026394c863379f574072d012b25f5666553ec608431,"[1, 0, 0, 1, 0, 1]"
186,2,186,"[""pcb4/Data/Images/Normal/0869.JPG"", ""candle/Data/Images/Normal/0739.JPG"", ""macaroni2/Data/Images/Normal/0261.JPG"", ""fryum/Data/Images/Anomaly/009.JPG"", ""macaroni1/Data/Images/Normal/0900.JPG"", ""cashew/Data/Images/Anomaly/033.JPG""]",eb276ab61f1703429b3023666eedc488c63c8446985eea62376beb18ee4d35b2,293dde8cc36ebd21ad3e0b712f590757911943fef95e21129219442ae4dd3129,"[0, 0, 0, 1, 0, 1]"
187,2,187,"[""capsules/Data/Images/Normal/545.JPG"", ""pcb2/Data/Images/Anomaly/038.JPG"", ""capsules/Data/Images/Anomaly/094.JPG"", ""capsules/Data/Images/Normal/520.JPG"", ""macaroni2/Data/Images/Anomaly/002.JPG"", ""pipe_fryum/Data/Images/Normal/245.JPG""]",76cc6afd0ca5c5b4d47a683a150b13d160b8b66ddc9a85f0ac0fe18f4d73705d,2187d4724f75a93dd89d6f15939681ba5b1603cfe0914b96bd5e7256a578040c,"[0, 1, 1, 0, 1, 0]"
188,2,188,"[""pcb1/Data/Images/Anomaly/089.JPG"", ""pcb4/Data/Images/Anomaly/090.JPG"", ""cashew/Data/Images/Normal/093.JPG"", ""chewinggum/Data/Images/Anomaly/055.JPG"", ""capsules/Data/Images/Anomaly/082.JPG"", ""pcb3/Data/Images/Normal/0844.JPG""]",d8d13eb06e1d48a7cf00dd58b3120f99bfd5dc16e31c2ec28df8c045a164bb47,f7e36684de8a5f8dcd499a6864db65c24826ae57f4e3546c4fadadc6034163b5,"[1, 1, 0, 1, 1, 0]"
189,2,189,"[""pipe_fryum/Data/Images/Anomaly/029.JPG"", ""capsules/Data/Images/Anomaly/009.JPG"", ""pipe_fryum/Data/Images/Anomaly/019.JPG"", ""pcb2/Data/Images/Anomaly/095.JPG"", ""candle/Data/Images/Anomaly/022.JPG"", ""pcb1/Data/Images/Anomaly/060.JPG""]",63e3628809caf9d1e32a2d8449e089661eaf01fb087096892b62c71f7e373a0b,932850aed9826eb92c69fcc5fc2f89a81a3453a34a840969f4ef85af63f93389,"[1, 1, 1, 1, 1, 1]"
190,2,190,"[""pipe_fryum/Data/Images/Anomaly/045.JPG"", ""macaroni2/Data/Images/Anomaly/095.JPG"", ""pcb3/Data/Images/Anomaly/096.JPG"", ""candle/Data/Images/Normal/0797.JPG"", ""pcb4/Data/Images/Anomaly/073.JPG"", ""pcb4/Data/Images/Anomaly/096.JPG""]",f9b830e14fceff155a77574a4756ae91086a8b12aa4afd9c4a5c280256cc425a,a6d2142fac692f0a0943d5547e60a13a11de2a0939832c81431e1b1eea44a820,"[1, 1, 1, 0, 1, 1]"
191,2,191,"[""capsules/Data/Images/Anomaly/073.JPG"", ""macaroni2/Data/Images/Anomaly/037.JPG"", ""candle/Data/Images/Normal/0011.JPG"", ""candle/Data/Images/Anomaly/043.JPG"", ""chewinggum/Data/Images/Normal/342.JPG"", ""pcb3/Data/Images/Anomaly/039.JPG""]",ddcc4cdd69cef202225ee4b73704bc58d040d5a36b4e1c2a2401f00a45ebdbe0,9d5b20dff35be0b9d2b39a61b18bc4b9a01897ec8c77c001bd263fafad2812a3,"[1, 1, 0, 1, 0, 1]"
192,2,192,"[""pcb3/Data/Images/Anomaly/068.JPG"", ""cashew/Data/Images/Normal/460.JPG"", ""pcb4/Data/Images/Anomaly/098.JPG"", ""macaroni2/Data/Images/Normal/0026.JPG"", ""fryum/Data/Images/Anomaly/035.JPG"", ""fryum/Data/Images/Anomaly/066.JPG""]",4b892c7358b27dd7e5f0e31b4658c7081a1db73b66a0fb3d35971459824e8bc4,57f17906501b82adb5cce6751b447f5cdba0159295bf93a294141c7692a47423,"[1, 0, 1, 0, 1, 1]"
193,2,193,"[""macaroni2/Data/Images/Anomaly/014.JPG"", ""pcb1/Data/Images/Anomaly/098.JPG"", ""pcb3/Data/Images/Normal/0685.JPG"", ""pcb3/Data/Images/Anomaly/081.JPG"", ""pcb2/Data/Images/Normal/0187.JPG"", ""macaroni1/Data/Images/Anomaly/042.JPG""]",a4fcee7077444fc729f2323a221cc14700a36b00d5794a84a0f859809f5cf7d1,4adf4746d267e353bbcad8725980a37c89fd78d57d1a16fb39a0d87ce1b7936c,"[1, 1, 0, 1, 0, 1]"
194,2,194,"[""pipe_fryum/Data/Images/Anomaly/034.JPG"", ""pcb1/Data/Images/Anomaly/021.JPG"", ""pcb1/Data/Images/Normal/0306.JPG"", ""pcb3/Data/Images/Anomaly/020.JPG"", ""pcb4/Data/Images/Normal/0971.JPG"", ""chewinggum/Data/Images/Anomaly/080.JPG""]",3a88b62207e17fec125b9d1830a93b83a4f4f33941016f30180b76633b69375d,e868ca24f200d00e0779259b2dc9020e57140a77cb341813b3a437193ec4e6c5,"[1, 1, 0, 1, 0, 1]"
195,2,195,"[""pcb4/Data/Images/Normal/0797.JPG"", ""pcb2/Data/Images/Anomaly/058.JPG"", ""pcb2/Data/Images/Normal/0804.JPG"", ""fryum/Data/Images/Normal/130.JPG"", ""pcb2/Data/Images/Anomaly/049.JPG"", ""pcb3/Data/Images/Normal/0869.JPG""]",dcb6c86f4a8a2e8bb57c7c3624e005b3d4d908b7e8561c5c1c7fa30f86fbffd1,ec3058e4e0a0089132c455a9f2bf482ebf25ed966eb4b9965daead50b7b5a982,"[0, 1, 0, 0, 1, 0]"
196,2,196,"[""chewinggum/Data/Images/Anomaly/092.JPG"", ""chewinggum/Data/Images/Anomaly/084.JPG"", ""capsules/Data/Images/Anomaly/070.JPG"", ""macaroni2/Data/Images/Anomaly/052.JPG"", ""chewinggum/Data/Images/Anomaly/074.JPG"", ""pcb4/Data/Images/Anomaly/069.JPG""]",5bea44464a77f3981cc78b47e3b0da853760dde4bb882eb4e26f8d87521cff5e,d0ee34d96b54706cca74c8a55d8eff8c62bd7ee531d17db8ad2dbc4e08b0d39d,"[1, 1, 1, 1, 1, 1]"
197,2,197,"[""pipe_fryum/Data/Images/Normal/239.JPG"", ""capsules/Data/Images/Normal/024.JPG"", ""cashew/Data/Images/Anomaly/071.JPG"", ""cashew/Data/Images/Normal/392.JPG"", ""pcb4/Data/Images/Normal/0237.JPG"", ""pcb3/Data/Images/Normal/0784.JPG""]",c564ebddd57df81ae64fabc188a730fa28cf01ecbb49fbe669cb09d3ff19de22,05ea4dc46b52b57a7d505d0469a3cf9d6f9a8e353afb89b23465856aca1319d9,"[0, 0, 1, 0, 0, 0]"
198,2,198,"[""pcb4/Data/Images/Normal/0402.JPG"", ""chewinggum/Data/Images/Normal/377.JPG"", ""chewinggum/Data/Images/Anomaly/077.JPG"", ""pcb3/Data/Images/Anomaly/049.JPG"", ""pcb4/Data/Images/Normal/0423.JPG"", ""macaroni2/Data/Images/Normal/0518.JPG""]",dc4531d20bee490b365759b1e5cab55dcab4bcc331a05478a01b747e809b18ef,c20dd9e926aa92c9aaa86dfe2ab0d605e76963e73f92c45876198d358b4ac55f,"[0, 0, 1, 1, 0, 0]"
199,2,199,"[""pipe_fryum/Data/Images/Normal/309.JPG"", ""capsules/Data/Images/Normal/423.JPG"", ""pcb2/Data/Images/Anomaly/017.JPG"", ""pcb2/Data/Images/Normal/0377.JPG"", ""pcb3/Data/Images/Normal/0525.JPG"", ""pipe_fryum/Data/Images/Anomaly/084.JPG""]",c7fb98ae7df4a340ca3f9c5ee9b1792eb587fd4919e024cd4c1f0e25a7042450,976b5152370c57deee6fc937f285a53650fbe03aa5295ca7d5f5fe49ec9c07d8,"[0, 0, 1, 0, 0, 1]"
200,2,200,"[""pcb3/Data/Images/Anomaly/059.JPG"", ""macaroni2/Data/Images/Anomaly/082.JPG"", ""pcb2/Data/Images/Anomaly/091.JPG"", ""pcb4/Data/Images/Anomaly/041.JPG"", ""candle/Data/Images/Anomaly/070.JPG"", ""pcb2/Data/Images/Normal/0844.JPG""]",964fd46ea0dcb6c98f2d9df45e5af1df2920d62396f060cdc00d216d525b68af,590214f5e4e028aa3888932e1e73aec95bd5cc32d774f131efaf63e833bca374,"[1, 1, 1, 1, 1, 0]"
201,2,201,"[""chewinggum/Data/Images/Normal/098.JPG"", ""capsules/Data/Images/Anomaly/063.JPG"", ""macaroni1/Data/Images/Normal/0953.JPG"", ""macaroni1/Data/Images/Normal/0784.JPG"", ""pipe_fryum/Data/Images/Normal/098.JPG"", ""capsules/Data/Images/Normal/187.JPG""]",c5a17adfe99c68eea4bd122471013202cb092a2ffbf998ff37de82fbfe935155,8b9155a8bd09cee7e0ad2f5f4ddafd7528a1bfeeb769e682710877b40efb5e7d,"[0, 1, 0, 0, 0, 0]"
202,2,202,"[""pcb3/Data/Images/Normal/0705.JPG"", ""cashew/Data/Images/Normal/244.JPG"", ""capsules/Data/Images/Normal/490.JPG"", ""candle/Data/Images/Anomaly/037.JPG"", ""candle/Data/Images/Normal/0488.JPG"", ""pcb1/Data/Images/Anomaly/059.JPG""]",4fb5786815275d4ee0eab096d25883f7becdaf44b1cfe791966e66bab2644b19,37520059ba3ab13ed2b709d814f338312f57fd1d34fbadac4a95d9be1cd43e19,"[0, 0, 0, 1, 0, 1]"
203,2,203,"[""candle/Data/Images/Anomaly/041.JPG"", ""cashew/Data/Images/Normal/143.JPG"", ""macaroni1/Data/Images/Normal/0400.JPG"", ""macaroni1/Data/Images/Normal/0214.JPG"", ""pcb1/Data/Images/Anomaly/023.JPG"", ""pcb3/Data/Images/Normal/0735.JPG""]",e18c075a029d2ca0ba7e82953cab174c62b79e70b67ce4f698dabff5bc89ac92,8075873e7b2b87fb1c1a101dc6af6baf9757ab06e471ccb9e32d5b79fd2e98ee,"[1, 0, 0, 0, 1, 0]"
204,2,204,"[""pcb2/Data/Images/Normal/0796.JPG"", ""macaroni1/Data/Images/Normal/0920.JPG"", ""capsules/Data/Images/Anomaly/042.JPG"", ""macaroni2/Data/Images/Normal/0170.JPG"", ""candle/Data/Images/Normal/0784.JPG"", ""chewinggum/Data/Images/Anomaly/057.JPG""]",5b9fce518c674ccb27c4cc8ab5a3fb40b72c1ea024d984a1a5c0ffd92b2bfd80,6adc04e054bd9824d56cfc3e872a6ef2c3ea18f64e4c3e22500f97a6e4fcecad,"[0, 0, 1, 0, 0, 1]"
205,2,205,"[""macaroni1/Data/Images/Normal/0985.JPG"", ""pcb3/Data/Images/Normal/0320.JPG"", ""pcb2/Data/Images/Anomaly/072.JPG"", ""fryum/Data/Images/Anomaly/027.JPG"", ""macaroni1/Data/Images/Anomaly/062.JPG"", ""fryum/Data/Images/Anomaly/079.JPG""]",82428dd00da3b8f052b1cb24bf955c6cf4c5b39bae639228bb6c49990fb40166,001820182260d9199c2be8c87f73930c2b291eee63f4d944d43f099fd06d7962,"[0, 0, 1, 1, 1, 1]"
206,2,206,"[""pcb2/Data/Images/Anomaly/096.JPG"", ""capsules/Data/Images/Normal/576.JPG"", ""macaroni2/Data/Images/Normal/0705.JPG"", ""candle/Data/Images/Normal/0920.JPG"", ""pcb2/Data/Images/Normal/0215.JPG"", ""macaroni1/Data/Images/Anomaly/070.JPG""]",4ab9ec404a90431371c114f63d7889aa5334606083c97ba9f3abaa7106ec1fcf,611aa52d02eccfd4a0a9783ac8206c1572d46038ed60f1cdeb6011d3ba2d5d79,"[1, 0, 0, 0, 0, 1]"
207,2,207,"[""cashew/Data/Images/Anomaly/036.JPG"", ""macaroni2/Data/Images/Normal/0768.JPG"", ""pcb3/Data/Images/Normal/0170.JPG"", ""cashew/Data/Images/Anomaly/097.JPG"", ""pcb1/Data/Images/Normal/0569.JPG"", ""pipe_fryum/Data/Images/Anomaly/010.JPG""]",1c6a1bc2f1231b0ea6d17f90a98d37a16491e978eab2445ef120c8257c8d9f0b,59efae0a8a267fc5c2e747b05d10f19a5659320584e8f7d9502ca913887d21a7,"[1, 0, 0, 1, 0, 1]"
208,2,208,"[""macaroni1/Data/Images/Anomaly/031.JPG"", ""chewinggum/Data/Images/Anomaly/048.JPG"", ""cashew/Data/Images/Anomaly/083.JPG"", ""pcb3/Data/Images/Normal/0303.JPG"", ""pcb1/Data/Images/Normal/0159.JPG"", ""fryum/Data/Images/Anomaly/081.JPG""]",4703e0e16f419dac6ca3bc16b9e87872f78d71806ad2fe7621cc66a47b01c60c,fd475e8d769c75d906eb15173bfb8aac170fdc7133abfbe3f733472179b39d82,"[1, 1, 1, 0, 0, 1]"
209,2,209,"[""macaroni1/Data/Images/Normal/0011.JPG"", ""pipe_fryum/Data/Images/Anomaly/015.JPG"", ""chewinggum/Data/Images/Anomaly/068.JPG"", ""macaroni2/Data/Images/Anomaly/006.JPG"", ""macaroni1/Data/Images/Normal/0016.JPG"", ""fryum/Data/Images/Anomaly/020.JPG""]",649aede45413681b0b8f7e879e2aadbe9812e5b2812a86c116c54f11e2b8d496,257ee522d86f3bb0c90d5e60ce3357d2153735aefd27ecb962945e86273a033b,"[0, 1, 1, 1, 0, 1]"
210,2,210,"[""pcb4/Data/Images/Normal/0974.JPG"", ""macaroni1/Data/Images/Normal/0168.JPG"", ""chewinggum/Data/Images/Anomaly/061.JPG"", ""candle/Data/Images/Anomaly/040.JPG"", ""pcb4/Data/Images/Anomaly/031.JPG"", ""macaroni1/Data/Images/Normal/0755.JPG""]",e300aeae62db6f100dc578df4de6e1e2aaa4a9b33a6b65c48fe8c979942ad34a,2dcce9c6b8e002605ec904722ce73f04d3d49c902ac59d5f65c936b6c9054d5e,"[0, 0, 1, 1, 1, 0]"
211,2,211,"[""capsules/Data/Images/Anomaly/023.JPG"", ""candle/Data/Images/Normal/0800.JPG"", ""chewinggum/Data/Images/Anomaly/062.JPG"", ""pcb1/Data/Images/Normal/0657.JPG"", ""pcb1/Data/Images/Anomaly/001.JPG"", ""pipe_fryum/Data/Images/Anomaly/088.JPG""]",1a6618a219878625e10614d56bfc21f0a3e9cb4aec2884230ffeca1589c6c558,594d0570dde218cc879def17a027ceb7c062f556b6d2e95532b2cf876be387bb,"[1, 0, 1, 0, 1, 1]"
212,2,212,"[""pcb2/Data/Images/Normal/0545.JPG"", ""macaroni1/Data/Images/Anomaly/088.JPG"", ""macaroni2/Data/Images/Normal/0952.JPG"", ""pcb4/Data/Images/Normal/0751.JPG"", ""pcb3/Data/Images/Normal/0107.JPG"", ""fryum/Data/Images/Anomaly/091.JPG""]",b91493ab143dda43294312cf343af05267e67f560ba59e60439ef47da29f6a08,2329ed455a029812c6f8af3d01c24586447f80c3c20a1fd1f435263e242cce49,"[0, 1, 0, 0, 0, 1]"
213,2,213,"[""pipe_fryum/Data/Images/Anomaly/004.JPG"", ""chewinggum/Data/Images/Anomaly/043.JPG"", ""macaroni2/Data/Images/Anomaly/032.JPG"", ""pcb4/Data/Images/Anomaly/037.JPG"", ""pcb2/Data/Images/Normal/0725.JPG"", ""capsules/Data/Images/Normal/013.JPG""]",7cad8984aa76abb51248c9105beb5876ce04453ff4ad019e11ae4de63d125868,af4b4d257b6a00f8a342443d675fee431d879c424cd6728ddaf40c46250c8ee6,"[1, 1, 1, 1, 0, 0]"
214,2,214,"[""cashew/Data/Images/Anomaly/037.JPG"", ""pipe_fryum/Data/Images/Anomaly/025.JPG"", ""pcb2/Data/Images/Anomaly/085.JPG"", ""pipe_fryum/Data/Images/Anomaly/052.JPG"", ""pcb1/Data/Images/Anomaly/081.JPG"", ""macaroni1/Data/Images/Normal/0013.JPG""]",a6f881f100a4e41ad69cf1fd6a94d805ee6a608bf7b4f05f31de6490b85fff97,637350e71bb21c9c5038b6c6bb3617cfa2a1b41aef9a67169d140916a57f3952,"[1, 1, 1, 1, 1, 0]"
215,2,215,"[""fryum/Data/Images/Anomaly/026.JPG"", ""fryum/Data/Images/Anomaly/097.JPG"", ""chewinggum/Data/Images/Anomaly/014.JPG"", ""chewinggum/Data/Images/Anomaly/036.JPG"", ""candle/Data/Images/Anomaly/000.JPG"", ""candle/Data/Images/Anomaly/019.JPG""]",18d26a07920b70a6ece9c08b9a55f4e72f2fabe3a840e11f99b6b8bd2dc1225d,e47fb582ac6ab6f563e5c4dd0ca8a85bc0d83bf1444a3956734ea5a847844b36,"[1, 1, 1, 1, 1, 1]"
216,2,216,"[""pcb3/Data/Images/Anomaly/076.JPG"", ""macaroni1/Data/Images/Normal/0869.JPG"", ""pcb2/Data/Images/Normal/0394.JPG"", ""candle/Data/Images/Anomaly/082.JPG"", ""capsules/Data/Images/Anomaly/052.JPG"", ""fryum/Data/Images/Normal/460.JPG""]",19c2e82348d0e118a0d3fdfef4e1c362738b7bda2b782f925cc5c8bf12fe2b13,85af10daed01aa90905cf5d437d0791526bf21bc4525d23e0775b01e4ccd31b9,"[1, 0, 0, 1, 1, 0]"
217,2,217,"[""pcb3/Data/Images/Anomaly/097.JPG"", ""pipe_fryum/Data/Images/Anomaly/038.JPG"", ""pcb2/Data/Images/Anomaly/044.JPG"", ""macaroni1/Data/Images/Anomaly/040.JPG"", ""chewinggum/Data/Images/Normal/497.JPG"", ""macaroni1/Data/Images/Anomaly/056.JPG""]",e4ef7420a14ab1d65e144d4de6f297bb6b28d7514205e1b878758be4794c8ad1,2a7d5711e2ae5802f5086e5f3964613580fc19aabbd68200552303b6ec980743,"[1, 1, 1, 1, 0, 1]"
218,2,218,"[""candle/Data/Images/Normal/0730.JPG"", ""pcb1/Data/Images/Normal/0488.JPG"", ""macaroni2/Data/Images/Anomaly/036.JPG"", ""pcb2/Data/Images/Anomaly/046.JPG"", ""capsules/Data/Images/Normal/457.JPG"", ""pcb4/Data/Images/Anomaly/077.JPG""]",8485dbb9cd368614026e84a036f4e749b2251b77f6dc463b4b3477f9b14c557c,c69533c49a8c939fdb6a5289a93d9d3de27e6ff81c19ad4e005301ec3c1a29c2,"[0, 0, 1, 1, 0, 1]"
219,2,219,"[""macaroni2/Data/Images/Normal/0297.JPG"", ""chewinggum/Data/Images/Normal/307.JPG"", ""fryum/Data/Images/Normal/093.JPG"", ""macaroni2/Data/Images/Anomaly/008.JPG"", ""pcb4/Data/Images/Normal/0784.JPG"", ""pcb4/Data/Images/Anomaly/029.JPG""]",6e9e344e29172f371ba5a29504ee599d1ab2a782ecd6fc8b2cdfd51ee8c663fb,3e48b935f741e39ad2acab85395cc505fd275038b4b9c60ae1622b3bc42f29b0,"[0, 0, 0, 1, 0, 1]"
220,2,220,"[""macaroni1/Data/Images/Normal/0659.JPG"", ""pcb4/Data/Images/Anomaly/043.JPG"", ""pcb3/Data/Images/Anomaly/061.JPG"", ""pcb1/Data/Images/Normal/0214.JPG"", ""pcb4/Data/Images/Normal/0303.JPG"", ""macaroni1/Data/Images/Normal/0525.JPG""]",7e32171f744ba2cb613db93356e94c586049002ad3ab392b43005b8fae48b8b7,b496d20110f47476e714caaf4ef57d0ced6e20e8b2fd5fa17976480464e6f730,"[0, 1, 1, 0, 0, 0]"
221,2,221,"[""pcb1/Data/Images/Anomaly/062.JPG"", ""macaroni2/Data/Images/Anomaly/066.JPG"", ""macaroni2/Data/Images/Normal/0363.JPG"", ""macaroni1/Data/Images/Normal/0484.JPG"", ""candle/Data/Images/Anomaly/011.JPG"", ""macaroni2/Data/Images/Normal/0735.JPG""]",84003ff0e56efdaf819544b3d2d84afd5bb007964e8fe373e816cf309b7f1442,7a363bb14a430c1946ab28016c32bca6844f77668228cbfbd8e74e8bd134edfb,"[1, 1, 0, 0, 1, 0]"
222,2,222,"[""macaroni2/Data/Images/Anomaly/009.JPG"", ""candle/Data/Images/Anomaly/081.JPG"", ""pipe_fryum/Data/Images/Anomaly/060.JPG"", ""macaroni2/Data/Images/Anomaly/034.JPG"", ""pcb3/Data/Images/Anomaly/001.JPG"", ""candle/Data/Images/Normal/0026.JPG""]",96db2cbf1f1fd0bdfa09ad086527e5494db0833a3761e6bed758d2ce2fbe0779,4823d8fb989ee3b5269bc59f630e94ae120810147beb8af8a8225e515d03e1c9,"[1, 1, 1, 1, 1, 0]"
